,cg25837710,cg11224603,cg19651132,cg06633615,cg07616879,cg06590608,cg21759280,cg05705018,cg08339497,cg18746831,cg06108510,cg20392607,cg09493063,subtype
18,0.379956194071047,0.487237532062746,0.54694323733053,0.953280526516545,0.968714349703691,0.547290400053309,0.98137608066293,0.912231426990332,0.963475307319633,0.982038980971435,0.608089331951174,0.560714080418966,0.692310283415729,UCEC_MSI
19,0.0115345042732278,0.0141895651411185,0.276443170208056,0.300160151109863,0.332424048466943,0.0127532307266131,0.648807153701394,0.360096296203727,0.330801158530211,0.513800588720496,0.0378480659608263,0.233401499447113,0.0336442376861047,UCEC_CN_HIGH
20,0.0099226284970436,0.0134502893586157,0.654164534001572,0.152480654132219,0.834636674738426,0.0103439671634808,0.819944603011986,0.535837215142951,0.135092456306308,0.898865969574788,0.0275319140754557,0.608616314216599,0.760106504721425,UCEC_CN_LOW
21,0.0117920959868037,0.0153264554856046,0.0135409486752568,0.962020854496559,0.0555371801632976,0.0122660597526767,0.980876346757839,0.0725130541557889,0.96029866947046,0.461293880500784,0.029153138761711,0.032078146277562,0.0306610044737468,UCEC_CN_HIGH
22,0.0116354835644964,0.0153628970956559,0.0776629513075494,0.20967215631155,0.124011600243535,0.0138961388802215,0.778356365521427,0.228764475542279,0.189295934619452,0.383092458678087,0.0364182195322819,0.0821872416471431,0.0613463183389268,UCEC_CN_LOW
23,0.505670989089832,0.638189810800234,0.735582637652155,0.779576546094494,0.937316453751812,0.694983810337662,0.977739761167484,0.777261528180016,0.680872752800041,0.815060645380161,0.828059999096313,0.72236853174373,0.84425006845306,UCEC_MSI
24,0.0124248928535966,0.0178837238382479,0.0169595600168964,0.160614178686059,0.109609172386734,0.0123095334319003,0.784801423954146,0.109601442305475,0.130254618102899,0.334906313773906,0.0442124960646064,0.0383739376542365,0.0306823387231566,UCEC_CN_HIGH
25,0.0126323694791715,0.0171263511267135,0.822249630715204,0.968340953075523,0.95763957693602,0.0137838376540359,0.987835622370003,0.967967389937578,0.977265672621357,0.97977108809963,0.0316889750029567,0.86306249329089,0.917893329408914,UCEC_MSI
26,0.0125665974527962,0.0159739680078315,0.647198561890681,0.968211677041548,0.917543449528071,0.0123964448638687,0.986451251784895,0.584798463514222,0.973703073539283,0.977492502232311,0.0261616460352972,0.687496131578085,0.530711514489089,UCEC_MSI
27,0.0134391226601029,0.015252807561723,0.288716719736429,0.303936012796404,0.901854990000445,0.0139348260626227,0.986137519277175,0.778692424381806,0.296238291505381,0.54661070426036,0.0320302311801392,0.357089650025607,0.0428443579173523,UCEC_CN_HIGH
28,0.0117652508273671,0.0161437298279549,0.714499627327287,0.962318264209201,0.191307994859518,0.0128125222628715,0.466044486681412,0.879835947271781,0.976956714493354,0.725434722183118,0.0308101697781267,0.698031641885132,0.0374191683987361,UCEC_CN_LOW
29,0.0111532553358998,0.0150887481691636,0.0132450498702336,0.85938595693106,0.145127376646411,0.0126546593673524,0.511392958482203,0.237817001440711,0.956067561621829,0.371438204526419,0.0305289133573121,0.0313913298668389,0.0303614214314749,UCEC_CN_HIGH
30,0.205204970833076,0.233865334951858,0.597080921625239,0.962821658385444,0.909265145436455,0.413189315956533,0.983958260530972,0.662856809287018,0.975071716626984,0.977572099886552,0.520870070740256,0.60017899691245,0.659210261464761,UCEC_POLE
31,0.0113070376064239,0.0133134081493034,0.014597888645312,0.431568814287246,0.465797038447433,0.0115913692228736,0.929980279307478,0.388117993588489,0.530544380699466,0.30091647384102,0.0434672547400627,0.0386430069767294,0.277377818553319,UCEC_CN_HIGH
32,0.0122705979516683,0.0185268491904714,0.241947109419816,0.0685232641265919,0.950306716864294,0.0152283062485869,0.593321657596951,0.908496199299803,0.0424572133970708,0.965707574902126,0.0304635325996743,0.49754671073532,0.118784301704107,UCEC_CN_LOW
33,0.0092671845135855,0.0156428141234549,0.014891356666173,0.934919896049106,0.244853383107843,0.0120397973064243,0.56020119063709,0.409162435794775,0.956803995249904,0.337750880352698,0.0242529615335062,0.0296457236487862,0.0530190691538139,UCEC_CN_HIGH
34,0.0138951617390852,0.0195953289207654,0.0189282385287814,0.737011082623134,0.267269923986103,0.0172141703923563,0.863128450491706,0.767127036298572,0.902059426667215,0.547592186676325,0.0305872459480737,0.0493056353744591,0.0352916878173545,UCEC_CN_HIGH
35,0.0123288797059373,0.0191246351001524,0.514475004607133,0.951156111798337,0.944294471885296,0.0152910815749429,0.98106837290831,0.876283763454218,0.964715176886213,0.566963290126201,0.037077037095634,0.50374482754937,0.780241956304419,UCEC_MSI
36,0.0138171629464791,0.019877853093242,0.477589733378132,0.949230714158496,0.93582602003501,0.0172649589939662,0.623829038708802,0.936881579440682,0.963110168110857,0.983153602230144,0.028628876944584,0.491244773457596,0.052304919415046,UCEC_CN_LOW
37,0.763422083713038,0.918733137010127,0.919717675865197,0.939536959115996,0.95135027350259,0.9486003872795,0.774533216515488,0.933099914723134,0.954038218167983,0.862142342126605,0.964972761412518,0.929356545664985,0.959983719862821,UCEC_MSI
38,0.0109867882547345,0.0199962020215985,0.0294856126968256,0.948452625015841,0.220374704028712,0.0140403969762944,0.977548302225642,0.413834948071124,0.955015241596531,0.505820298075277,0.036747636705874,0.0550307743572562,0.457420461523065,UCEC_CN_HIGH
39,0.0124845923769658,0.0218001665282572,0.0219376745306157,0.288742486330881,0.236500306808407,0.0161776200297226,0.983011773542,0.32077126490187,0.276708767260279,0.43757369243182,0.0352461693974826,0.053199090617394,0.0493275917969193,UCEC_CN_HIGH
40,0.014208062023254,0.0180744680578803,0.676995391629762,0.929203564833719,0.882438735588037,0.0132192593992885,0.985098180568662,0.922585083444063,0.950410969458334,0.974853670450027,0.0289278859476667,0.675623267134924,0.809252675343834,UCEC_CN_LOW
41,0.0184415448577136,0.0325003538237857,0.430441975952221,0.700820564940524,0.816928444043405,0.0180427768105209,0.930454069329331,0.845199616665677,0.846849103951714,0.90381134011933,0.039014454060108,0.484519015135157,0.262144426970928,UCEC_MSI
42,0.0140384563182632,0.0168957389299426,0.036980624230825,0.901725244964196,0.316863849369678,0.011570019847951,0.98662758247619,0.345099235761271,0.952657910943083,0.586954093796467,0.0614419117117387,0.116091719292191,0.199686718235179,UCEC_CN_HIGH
43,0.0091797620193433,0.0162264649166019,0.447727413188968,0.93617182850855,0.685660685567671,0.0122954916343965,0.986701908892043,0.796200724160434,0.939153981124598,0.506551772272195,0.0418142158583331,0.384024240500256,0.521869805083924,UCEC_POLE
44,0.0111402997116484,0.0118415856383685,0.0281248507362511,0.925320976651857,0.118993314898872,0.0124975440231097,0.502574082193614,0.292545668346426,0.966669828136269,0.430323376901659,0.027524063606235,0.041394186794776,0.0412237391181739,UCEC_MSI
45,0.359222425965257,0.487331751017891,0.652516229991641,0.365017055578025,0.318110279457454,0.575330922248587,0.408403766075435,0.575196296398826,0.4547857134905,0.975376544181479,0.720617730291638,0.675190709962711,0.673966278501137,UCEC_MSI
46,0.0104839643805301,0.0182176994013671,0.0183207050382342,0.911265845385795,0.0718965907162698,0.012711139047937,0.385726677784934,0.390024728206462,0.951023705599746,0.656985752224349,0.0283106404547652,0.0326194987694577,0.0422730809358744,UCEC_CN_HIGH
47,0.0130002479106142,0.0151744495853676,0.474144966679724,0.938373591154048,0.916370912546442,0.0109894557808392,0.984955824115957,0.47859263591495,0.967552062293071,0.983890454618685,0.0325885834023848,0.442500395835659,0.715588868404315,UCEC_POLE
48,0.0105859963912682,0.0143228532546962,0.672308522093706,0.944807356366396,0.921756573620882,0.0115552844796076,0.980507859001214,0.952313162137005,0.962619448011217,0.983734298349039,0.0340887993928594,0.706891763803079,0.787601884524808,UCEC_POLE
49,0.448439241151236,0.632480237525969,0.801900768088855,0.335853318734278,0.957704212233674,0.658141913747839,0.987874683123589,0.87054987300458,0.244269379418537,0.974503020741973,0.868761750249698,0.816783860982315,0.909511186999267,UCEC_MSI
50,0.0091467107479989,0.0127525942925183,0.438746499586387,0.246557460534215,0.853916907671424,0.0123458437047323,0.576282548846395,0.893613307436547,0.329251690525488,0.976903924908864,0.025323564984638,0.423267453560094,0.426112277672646,UCEC_CN_LOW
51,0.0102550361258601,0.0129416256907666,0.834447013836469,0.908552458377729,0.359279171696485,0.0104748542028611,0.573330517229389,0.498231828108001,0.956308774230714,0.507443992868887,0.024544251804643,0.794357284635263,0.0312869769609189,UCEC_CN_LOW
52,0.0093213519542634,0.0154510784517452,0.424538011578964,0.871990908205371,0.906601869424758,0.0090567780953574,0.98856591889686,0.596821017056303,0.764502684658602,0.194809308074104,0.0370200890486474,0.519069011624368,0.0342820180687152,UCEC_CN_HIGH
53,0.324824388513933,0.376090758439853,0.620783981483892,0.936866118724408,0.945258394243652,0.525706188473176,0.762121218875275,0.873813185984841,0.954997104671138,0.977935294322207,0.611178993234629,0.617413414076104,0.607201257649798,UCEC_MSI
54,0.0105254068594266,0.0148035087560061,0.405071293182909,0.0770297449014852,0.519699301951133,0.0096918838432,0.386310091361696,0.94121416386109,0.0564409116595493,0.961903245216913,0.0473716832359842,0.38779697506058,0.606940546439942,UCEC_CN_LOW
55,0.0093942266423736,0.0159462778753687,0.762684079460784,0.940347330410257,0.948807772955122,0.0099263852818546,0.988128474042608,0.956220709197467,0.952036111060155,0.987809755825903,0.0415007418814356,0.801059652328145,0.918648103131204,UCEC_CN_LOW
56,0.0096553677882875,0.0148449119215869,0.134250251692171,0.933949724307927,0.953139256664012,0.011283921353433,0.982292192574863,0.593325262428102,0.949684839384279,0.981396347558487,0.0218869839226292,0.138323349147008,0.625013352293505,UCEC_POLE
57,0.605216174667251,0.796358407478415,0.853832174543663,0.952655893240174,0.943432864802138,0.827773729805764,0.984137637777833,0.95249152400654,0.970871890442237,0.739701490654264,0.942036329747288,0.86255078524659,0.923162824483781,UCEC_MSI
58,0.0115088789789046,0.0146421679200747,0.536263508621357,0.355824005850781,0.915773051547602,0.0121617521774712,0.983546225723321,0.59116729078156,0.397676546065892,0.420707275955696,0.0290267364214985,0.580526138083781,0.0700029512103303,UCEC_MSI
59,0.0097650552200844,0.0169321073828253,0.0127336325685034,0.569312206326783,0.0168851159935395,0.0103615757336745,0.115431881087471,0.045289028220483,0.685559385461607,0.0710394237929618,0.0382980531075292,0.0271588157147202,0.0439411992819794,UCEC_CN_HIGH
60,0.0096524026613884,0.0122297395048654,0.0111083490189701,0.923202035055487,0.0429692399196666,0.0102875103604931,0.985505917814044,0.727748648753044,0.960070996398547,0.243236759462735,0.0235906150927148,0.0246197432874315,0.0279784771638112,UCEC_CN_HIGH
61,0.0099440663782537,0.0142664896938028,0.671010171999719,0.373744960740511,0.94606443271331,0.0133791611963303,0.983996782128431,0.940265975745596,0.522227004062826,0.979253632250602,0.032818994237209,0.700969876267768,0.0524065356729238,UCEC_MSI
62,0.0095527980890025,0.0135992674833331,0.0137305179291055,0.9443065500658,0.0749747916972548,0.0129458868176788,0.648164956459741,0.240374196484878,0.96779624186215,0.422524568465853,0.0282516531403371,0.0372140859134832,0.0463144088825713,UCEC_CN_HIGH
63,0.0102498726721384,0.0139122399715697,0.0638109937252733,0.519444278505514,0.656677144212385,0.0122385027973295,0.803611557525204,0.680558039008639,0.637393338685087,0.905697063550184,0.0336607195821408,0.0907674273078833,0.0419892578599794,UCEC_CN_LOW
64,0.0093029095662153,0.0115002235984368,0.733257860815589,0.946424664817876,0.932179699528485,0.0104915721996083,0.401499365177334,0.926215090467095,0.965204094864787,0.863940114307925,0.0280330379853411,0.758227766353238,0.788556003719372,UCEC_MSI
65,0.0096018660568316,0.0161225563242228,0.0137361648137099,0.630658700687113,0.155469826464382,0.01104933926132,0.968566389402628,0.163177495470683,0.708421028107524,0.524490550470769,0.0243725947806481,0.0273603975075832,0.0396600250471035,UCEC_CN_HIGH
66,0.0119549924138374,0.0150773445856418,0.576596940631391,0.389463022674887,0.891633407542427,0.0123164195326902,0.559414435503121,0.811714153650827,0.536766057506332,0.790024905400127,0.0310091709719484,0.565743613110471,0.780509630182895,UCEC_CN_LOW
67,0.0111571635886622,0.0138753112529203,0.838906825997592,0.943273520281477,0.940780854037159,0.0120764765801326,0.352086629132462,0.965034026657991,0.964190208956913,0.975669583479233,0.0313865004517527,0.83693571829494,0.905739517737737,UCEC_CN_LOW
68,0.0094947773341435,0.0134641579791479,0.012319642283711,0.631638970431074,0.107917082565173,0.0095367936429015,0.268025818251325,0.945946434311272,0.744054119281083,0.292915229346508,0.0352547895248141,0.0381256395715753,0.059315688614179,UCEC_CN_LOW
69,0.0126490185254948,0.0153253064331518,0.475902766453189,0.957705275489172,0.639480996727187,0.0111132945770403,0.983648534268154,0.478666106894045,0.971422005904055,0.457265794138755,0.0289274020562124,0.43464413046178,0.723526555859051,UCEC_CN_HIGH
70,0.0122704451343446,0.0261383817491508,0.0135261034877982,0.961411901302734,0.0250853026546887,0.0147068879692072,0.508779294638638,0.0419488004726105,0.971385491417125,0.0919820394110197,0.0403232748425355,0.0344975178554069,0.0400687366879816,UCEC_CN_HIGH
71,0.0156525935894907,0.011904100931608,0.641206231214554,0.0778926213483514,0.250132713852424,0.0138350500486163,0.299825922734643,0.289237922245162,0.0735103329869954,0.708707107942146,0.0284308194990577,0.672948376420028,0.39478557909142,UCEC_CN_LOW
72,0.119445574454183,0.0885450300211474,0.822331011323617,0.958233902790185,0.969047490202901,0.250577397817613,0.923573791593036,0.954099110971037,0.974511194467222,0.960567769967538,0.175484185884249,0.854778916180129,0.906953853844387,UCEC_MSI
73,0.0157626399499324,0.0331533476532349,0.909535424688606,0.952069146352894,0.942710252675435,0.0198773114259761,0.975751144982133,0.890017597195831,0.963761654083707,0.814223299354231,0.0395137145937123,0.914330756193967,0.940942742798144,UCEC_POLE
74,0.511355705080705,0.73413451813862,0.303441521079961,0.796309719930158,0.936060552424292,0.715785142758227,0.975500755854832,0.686164469465255,0.929311677919275,0.805434722599954,0.87186238232779,0.345961712451978,0.652433756594351,UCEC_MSI
75,0.477967988749441,0.576059561061687,0.672354444940968,0.55027934363336,0.1455827857,0.639029704302537,0.840713255233584,0.797329642831949,0.599071502293239,0.365123095421911,0.769114513901565,0.733879458671788,0.622579015089761,UCEC_MSI
76,0.0145028928693102,0.020431723472913,0.745168696670005,0.957972246869365,0.02725061929992,0.0177828887164497,0.640798293940386,0.960901399930685,0.972799386269803,0.111463944845902,0.0426223505874758,0.864116046546357,0.954412160750937,UCEC_CN_LOW
77,0.441865521476177,0.563405579918186,0.659231674634049,0.954096168573952,0.850059476736032,0.603048029992956,0.974237903431301,0.914018656862745,0.966930851519333,0.956708154930332,0.703950191125641,0.70958319899806,0.865899604125933,UCEC_MSI
78,0.0163714991115029,0.03176224545274,0.0279655692222813,0.141901853857065,0.0699014764184934,0.0201829106845951,0.529794582295295,0.0446899506794885,0.166914727515085,0.455136689890634,0.0405700721122147,0.0523038700710289,0.250631195411459,UCEC_CN_HIGH
79,0.43932473533036,0.57526691371337,0.60743900711155,0.691627697532898,0.205088116820961,0.602312200900371,0.627327989791494,0.912480331913284,0.82638519693272,0.474651645546442,0.746065918449295,0.54279255763153,0.786861568892989,UCEC_MSI
80,0.0180734647418437,0.0159395456955438,0.0145060055904717,0.960178685415864,0.817742648994432,0.0249922429933508,0.56152882389834,0.83206063671921,0.969385957275707,0.577445182588948,0.0346703127738081,0.041667621889281,0.040301264197993,UCEC_CN_HIGH
81,0.589530375040205,0.613386220422541,0.717804533608463,0.632368490856669,0.138315404908437,0.742513988226207,0.854149730537847,0.290167021318854,0.625540047488343,0.277102053869684,0.873121150558329,0.671593041857614,0.611409673246648,UCEC_MSI
82,0.0144112722717281,0.0229367374657665,0.0144377736592323,0.946952011879641,0.0332538866261668,0.015247752209925,0.973527737019042,0.847750957633478,0.961072792325075,0.386078394660669,0.0429966727042966,0.0409820028214223,0.248362115617466,UCEC_CN_LOW
83,0.0140850888394889,0.0186899524036845,0.773819581330933,0.956062426802928,0.930931079733333,0.0147013268798302,0.98475052778583,0.578384503208999,0.971650651985733,0.977975827820691,0.0353224932140811,0.547436582922769,0.0487676242110184,UCEC_CN_HIGH
84,0.012430405572865,0.0172323629683882,0.676788948818321,0.598325715518891,0.414292896964948,0.0134624993736003,0.494280044225662,0.536992129247526,0.793865795169696,0.833639517069955,0.0436037081857745,0.630910299170313,0.657064343927026,UCEC_CN_HIGH
85,0.0129221416544662,0.0186478442558233,0.434135055220356,0.955430258713273,0.309791264223159,0.0164815375197696,0.984996139554217,0.848449638906189,0.972562197662748,0.455301058013176,0.0315493674393424,0.469786292602815,0.0434342850130759,UCEC_CN_HIGH
86,0.0113716665131471,0.0146100912289866,0.0110783248046285,0.952440417133841,0.0814441797413315,0.0124070981358213,0.64900803614742,0.276108383551266,0.972053248532474,0.498212052220206,0.0551568437081305,0.0625628678612948,0.031114990351335,UCEC_CN_HIGH
87,0.0107610334294999,0.0143910333198527,0.0138527112288424,0.44783377966863,0.793188989081871,0.011380710413778,0.560507811501845,0.555481592575199,0.517311575498766,0.341583737941952,0.0257995868709941,0.0357544144575123,0.0349607891174819,UCEC_CN_HIGH
88,0.67680757028466,0.829421426358712,0.866163281860853,0.946457228831792,0.0398331825806712,0.846952195555972,0.778691966675778,0.23674637825885,0.965702940782236,0.918668731545987,0.917580166200477,0.878933995990455,0.5717400585341,UCEC_MSI
89,0.518362369976036,0.694751150871933,0.70198456776418,0.771396441275493,0.345596886835553,0.683178400637869,0.947030477025361,0.899976938759306,0.860748673579218,0.920157761129369,0.825946134100601,0.692267582188925,0.888884417381336,UCEC_MSI
90,0.0120743973474026,0.0154668732964875,0.034034197007867,0.565139850405373,0.0738879120680522,0.0172646946825944,0.219290223674534,0.0498107956444062,0.705710731206942,0.114434185705655,0.0340331512788606,0.05473462864524,0.0354925886539269,UCEC_CN_HIGH
91,0.0108936093925937,0.0160584984394468,0.714294212785595,0.109497309243104,0.627022796120918,0.0121049543679706,0.772490075644523,0.921698254838459,0.104045822055909,0.958457106623873,0.0407933217488945,0.744841909578396,0.630909649777705,UCEC_CN_LOW
92,0.0113563193413985,0.0131868098168197,0.476002894041287,0.441264673865882,0.919870370020164,0.011027245397159,0.633604810024735,0.712545275352166,0.627479624568795,0.498802849023606,0.038100836262915,0.468073212159451,0.618150539546218,UCEC_CN_LOW
93,0.0107589082982162,0.0143702446302656,0.012147015432374,0.336556372247119,0.0800717592167773,0.0110130605441882,0.98655637903551,0.187855583731883,0.428657964823366,0.37777489496452,0.0321774694287144,0.0402706334026803,0.0318233266300216,UCEC_CN_HIGH
94,0.0166271262246799,0.0220179862400034,0.551343993956553,0.478761663188552,0.873941545511239,0.0229893306225171,0.972523547619142,0.426245739998402,0.632010131244266,0.635430924964735,0.0750161604992973,0.470371853755949,0.61012888937074,UCEC_POLE
95,0.0111427089575539,0.0141323467986269,0.63517923642747,0.495473153260119,0.84706314972135,0.0101024574494038,0.331061972450822,0.932746963881156,0.619209899667718,0.982749242081016,0.030723599941452,0.642209137014837,0.881985098682863,UCEC_CN_LOW
96,0.0089313972237909,0.0143386014758859,0.348151246289103,0.942758850681904,0.875654314023664,0.0101758765775016,0.54247338330836,0.497793789393356,0.958528363249704,0.495579190627478,0.0379662108740215,0.369324147609422,0.75904527666385,UCEC_MSI
97,0.0108739612038248,0.018015005951199,0.0115597479761938,0.867421782395107,0.139771539594721,0.0106510656959751,0.599683262299476,0.259068494449048,0.93321584529056,0.323706906803381,0.0393434589814424,0.029166533413537,0.042346954546306,UCEC_CN_HIGH
98,0.480381885851081,0.743604717731078,0.788397121071162,0.0720607837552805,0.852155606050997,0.671526373542884,0.749052748197095,0.63764511097017,0.0470428553784083,0.375208210606501,0.903583327432356,0.747413091292166,0.921245848436562,UCEC_MSI
99,0.0101463163895241,0.013552567081571,0.380724620644202,0.371661074099894,0.263353636906525,0.0125321992220418,0.496706858674729,0.92374777329693,0.40591144286682,0.906273370404168,0.0222972820153266,0.436789649405854,0.624193675322613,UCEC_CN_LOW
100,0.0107977261885703,0.016542248210364,0.534161688441489,0.919784976177006,0.911677706604637,0.0157763199933324,0.987708335746212,0.950850874071926,0.953907262911507,0.978707770440847,0.0350022824046158,0.5353141122007,0.625843405918919,UCEC_POLE
101,0.130116491850811,0.292171928249678,0.492875762548358,0.917309625104852,0.926074629270148,0.302349237863574,0.724451580042718,0.941504452191508,0.920489452629598,0.978107633628131,0.359823433897725,0.42654708477834,0.487007339878828,UCEC_CN_LOW
102,0.0134357334973938,0.0204996019965997,0.438176545049122,0.0826247964381198,0.0569829387743388,0.0155871912338973,0.982775223789387,0.485221751503763,0.0603371614397173,0.158889884782766,0.0359749338823161,0.419292750131493,0.43453888439122,UCEC_CN_HIGH
103,0.426337725532489,0.597589540430209,0.822068216308829,0.0790264681952071,0.698569255237024,0.602860121280062,0.985667219040018,0.927637421804893,0.0473562545077025,0.9824772184836,0.655216479025224,0.743495718351794,0.901802676412606,UCEC_CN_LOW
104,0.459792331604373,0.640234686271325,0.40045427592232,0.133648067001761,0.152539221120007,0.668587498092662,0.440812086621944,0.928373863509416,0.0911096184440161,0.317086955833826,0.853676351361431,0.337535684942281,0.0435501254808697,UCEC_MSI
105,0.0099786071079807,0.0128191398617133,0.506157052189922,0.206353748509297,0.0581503389306232,0.0103557447704841,0.381971880718515,0.945863920439425,0.121642452936816,0.210779469607559,0.0351066050883373,0.517052206627924,0.3690986673421,UCEC_CN_LOW
106,0.0083557203090466,0.0145244448040027,0.421953658212924,0.25932861945067,0.947404578861368,0.0107359256983451,0.748772385896928,0.699304310205873,0.319350883430792,0.981122818439711,0.123986286885386,0.434905123785933,0.544384543598725,UCEC_CN_LOW
107,0.0088123281865168,0.0135584177899773,0.78741723050065,0.369057948273952,0.956855117543014,0.0106849063724989,0.877019941563205,0.962652919642341,0.510929521730753,0.979693622985546,0.0385029858118188,0.80752144612633,0.885953406073119,UCEC_CN_LOW
108,0.0085643071329143,0.0145026198828443,0.219090368299711,0.850190513193317,0.886529192128156,0.0117718762697103,0.474551395323873,0.747367331817144,0.919058073932807,0.943503203967164,0.0414201302444651,0.222181586467635,0.0703868181016254,UCEC_CN_LOW
109,0.0129212541517735,0.0206274719007464,0.0209313114680483,0.728827155013143,0.0362008685151909,0.0167229587528735,0.432428946837126,0.0493250502276047,0.849235421185928,0.207798332551508,0.0316899572448528,0.0433407418164666,0.0377312343784421,UCEC_CN_HIGH
110,0.0095063115992756,0.0121052684363893,0.010906464732048,0.406420686418875,0.17385161698763,0.0108987630027337,0.564733483311015,0.601859755662641,0.523953244295462,0.566020959602984,0.0236505429396529,0.0370632476487718,0.0349370212717373,UCEC_CN_HIGH
111,0.0145729145342883,0.0220016613602569,0.580049379428883,0.406007770623851,0.883894955319742,0.0161116766782105,0.555604532028799,0.631432649688327,0.475454839070907,0.962839963422898,0.035039678732927,0.598613449437234,0.820854311226578,UCEC_CN_LOW
112,0.0093810264863998,0.0119275239185383,0.0129601981263234,0.764113997044276,0.300997166204892,0.0118790508156859,0.987876033736427,0.0712467399311213,0.919479904758629,0.426684468305623,0.023940641513772,0.0343288563796861,0.0456153774553114,UCEC_CN_HIGH
